,DateAndMinute,StepsInMinute
409,2024-02-27 17:48:00,0
410,2024-02-27 17:49:00,0
411,2024-02-27 17:51:00,0
412,2024-02-27 17:53:00,0
413,2024-02-27 17:57:00,0
414,2024-02-27 17:58:00,0
415,2024-02-27 17:59:00,0
416,2024-02-27 18:00:00,0
417,2024-02-27 18:01:00,0
418,2024-02-27 18:02:00,0
419,2024-02-27 18:06:00,7
420,2024-02-27 18:07:00,6
421,2024-02-27 18:10:00,0
422,2024-02-27 18:15:00,0
423,2024-02-27 18:16:00,0
424,2024-02-27 18:17:00,0
425,2024-02-27 18:18:00,7
426,2024-02-27 18:19:00,14
427,2024-02-27 18:20:00,57
428,2024-02-27 18:21:00,82
429,2024-02-27 18:22:00,90
430,2024-02-27 18:23:00,91
431,2024-02-27 18:24:00,13
432,2024-02-27 18:25:00,0
433,2024-02-27 18:26:00,0
434,2024-02-27 18:27:00,0
435,2024-02-27 18:28:00,0
436,2024-02-27 18:29:00,10
437,2024-02-27 18:30:00,13
438,2024-02-27 18:31:00,0
439,2024-02-27 18:32:00,7
440,2024-02-27 18:33:00,5
441,2024-02-27 18:34:00,0
442,2024-02-27 18:35:00,0
443,2024-02-27 18:36:00,0
444,2024-02-27 18:37:00,0
445,2024-02-27 18:38:00,0
446,2024-02-27 18:39:00,0
447,2024-02-27 18:40:00,0
448,2024-02-27 18:41:00,0
449,2024-02-27 18:42:00,0
450,2024-02-27 18:43:00,0
451,2024-02-27 18:44:00,0
452,2024-02-27 18:45:00,0
453,2024-02-27 18:46:00,0
454,2024-02-27 18:47:00,0
455,2024-02-27 18:48:00,0
456,2024-02-27 18:49:00,0
457,2024-02-27 18:50:00,0
458,2024-02-27 18:51:00,0
459,2024-02-27 18:52:00,7
460,2024-02-27 18:56:00,0
461,2024-02-27 18:57:00,0
462,2024-02-27 18:58:00,0
463,2024-02-27 18:59:00,0
464,2024-02-27 19:00:00,0
465,2024-02-27 19:01:00,0
466,2024-02-27 19:02:00,0
467,2024-02-27 19:04:00,0
468,2024-02-27 19:05:00,0
469,2024-02-27 19:06:00,0
470,2024-02-27 19:07:00,0
471,2024-02-27 19:08:00,0
472,2024-02-27 19:09:00,0
473,2024-02-27 19:10:00,0
474,2024-02-27 19:11:00,27
475,2024-02-27 19:12:00,1
476,2024-02-27 19:13:00,8
477,2024-02-27 19:14:00,36
478,2024-02-27 19:15:00,9
479,2024-02-27 19:16:00,4
480,2024-02-27 19:17:00,27
481,2024-02-27 19:18:00,0
482,2024-02-27 19:19:00,6
483,2024-02-27 19:20:00,0
484,2024-02-27 19:21:00,0
485,2024-02-27 19:22:00,0
486,2024-02-27 19:23:00,0
487,2024-02-27 19:24:00,0
488,2024-02-27 19:25:00,0
489,2024-02-27 19:26:00,8
490,2024-02-27 19:27:00,0
491,2024-02-27 19:28:00,0
492,2024-02-27 19:29:00,0
493,2024-02-27 19:30:00,0
494,2024-02-27 19:31:00,0
495,2024-02-27 19:32:00,0
496,2024-02-27 19:34:00,0
497,2024-02-27 19:35:00,7
498,2024-02-27 19:36:00,0
499,2024-02-27 19:37:00,12
500,2024-02-27 19:38:00,19
501,2024-02-27 19:39:00,25
502,2024-02-27 19:40:00,7
503,2024-02-27 19:41:00,0
504,2024-02-27 19:47:00,0
505,2024-02-27 19:48:00,0
506,2024-02-27 20:09:00,0
507,2024-02-27 20:11:00,0
508,2024-02-27 20:20:00,0
509,2024-02-27 20:22:00,0
510,2024-02-27 20:27:00,0
511,2024-02-27 20:28:00,7
512,2024-02-27 20:29:00,28
513,2024-02-27 20:31:00,7
514,2024-02-27 20:33:00,0
515,2024-02-27 20:34:00,0
516,2024-02-27 20:35:00,0
517,2024-02-27 20:39:00,0
518,2024-02-27 20:40:00,25
519,2024-02-27 20:41:00,1
520,2024-02-27 20:42:00,8
521,2024-02-27 20:43:00,0
522,2024-02-27 20:45:00,10
523,2024-02-27 20:49:00,0
524,2024-02-27 21:02:00,27
525,2024-02-27 21:03:00,36
526,2024-02-27 21:04:00,6
527,2024-02-27 21:05:00,49
528,2024-02-27 21:06:00,96
529,2024-02-27 21:07:00,94
530,2024-02-27 21:08:00,103
531,2024-02-27 21:09:00,103
532,2024-02-27 21:10:00,99
533,2024-02-27 21:11:00,108
534,2024-02-27 21:12:00,41
535,2024-02-27 21:13:00,0
536,2024-02-27 21:14:00,0
537,2024-02-27 21:15:00,0
538,2024-02-27 21:16:00,0
539,2024-02-27 21:17:00,0
540,2024-02-27 21:18:00,0
541,2024-02-27 21:19:00,0
542,2024-02-27 21:20:00,0
543,2024-02-27 21:21:00,0
544,2024-02-27 21:22:00,0
545,2024-02-27 21:23:00,14
546,2024-02-27 21:24:00,0
547,2024-02-27 21:25:00,0
548,2024-02-27 21:26:00,10
549,2024-02-27 21:27:00,0
550,2024-02-27 21:28:00,0
551,2024-02-27 21:29:00,20
552,2024-02-27 21:30:00,0
553,2024-02-27 21:31:00,0
554,2024-02-27 21:32:00,7
555,2024-02-27 21:33:00,0
556,2024-02-27 21:34:00,0
557,2024-02-27 21:35:00,17
558,2024-02-27 21:36:00,0
559,2024-02-27 21:37:00,0
560,2024-02-27 21:38:00,0
561,2024-02-27 21:39:00,54
562,2024-02-27 21:40:00,0
563,2024-02-27 21:41:00,0
564,2024-02-27 21:42:00,24
565,2024-02-27 21:43:00,18
566,2024-02-27 21:44:00,0
567,2024-02-27 21:45:00,0
568,2024-02-27 21:46:00,0
569,2024-02-27 21:47:00,0
570,2024-02-27 21:48:00,0
571,2024-02-27 21:49:00,0
572,2024-02-27 21:50:00,0
573,2024-02-27 21:51:00,0
574,2024-02-27 21:52:00,0
575,2024-02-27 21:53:00,0
576,2024-02-27 21:54:00,0
577,2024-02-27 21:55:00,0
578,2024-02-27 21:56:00,0
579,2024-02-27 21:57:00,0
580,2024-02-27 21:58:00,0
581,2024-02-27 21:59:00,0
582,2024-02-27 22:00:00,0
583,2024-02-27 22:01:00,0
584,2024-02-27 22:02:00,11
585,2024-02-27 22:03:00,0
586,2024-02-27 22:04:00,0
587,2024-02-27 22:05:00,0
588,2024-02-27 22:06:00,7
589,2024-02-27 22:07:00,0
590,2024-02-27 22:08:00,0
591,2024-02-27 22:09:00,0
592,2024-02-27 22:10:00,0
593,2024-02-27 22:11:00,0
594,2024-02-27 22:12:00,13
595,2024-02-27 22:13:00,28
596,2024-02-27 22:14:00,0
597,2024-02-27 22:15:00,9
598,2024-02-27 22:16:00,71
599,2024-02-27 22:17:00,8
600,2024-02-27 22:18:00,19
601,2024-02-27 22:19:00,0
602,2024-02-27 22:20:00,8
603,2024-02-27 22:21:00,0
604,2024-02-27 22:22:00,0
605,2024-02-27 22:23:00,0
606,2024-02-27 22:24:00,0
607,2024-02-27 22:25:00,0
608,2024-02-27 22:26:00,0
609,2024-02-27 22:27:00,0
610,2024-02-27 22:28:00,0
611,2024-02-27 22:29:00,0
612,2024-02-27 22:30:00,4
613,2024-02-27 22:31:00,0
614,2024-02-27 22:32:00,0
615,2024-02-27 22:33:00,9
616,2024-02-27 22:34:00,10
617,2024-02-27 22:35:00,0
618,2024-02-27 22:36:00,0
619,2024-02-27 22:37:00,0
620,2024-02-27 22:38:00,0
621,2024-02-27 22:39:00,0
622,2024-02-27 22:40:00,0
623,2024-02-27 22:41:00,0
624,2024-02-27 22:42:00,0
625,2024-02-27 22:43:00,0
626,2024-02-27 22:44:00,0
627,2024-02-27 22:45:00,0
628,2024-02-27 22:46:00,0
629,2024-02-27 22:48:00,0
630,2024-02-27 22:49:00,0
631,2024-02-27 22:50:00,0
632,2024-02-27 22:51:00,0
633,2024-02-27 22:52:00,0
634,2024-02-27 22:53:00,0
635,2024-02-27 22:54:00,0
636,2024-02-27 22:55:00,0
637,2024-02-27 22:56:00,0
638,2024-02-27 22:57:00,0
639,2024-02-27 22:58:00,0
640,2024-02-27 22:59:00,0
641,2024-02-27 23:00:00,0
642,2024-02-27 23:01:00,0
643,2024-02-27 23:02:00,0
644,2024-02-27 23:03:00,28
645,2024-02-27 23:04:00,10
646,2024-02-27 23:05:00,0
647,2024-02-27 23:06:00,39
648,2024-02-27 23:07:00,48
649,2024-02-27 23:08:00,2
650,2024-02-27 23:09:00,15
651,2024-02-27 23:10:00,0
652,2024-02-27 23:11:00,4
653,2024-02-27 23:12:00,0
654,2024-02-27 23:13:00,0
655,2024-02-27 23:14:00,0
656,2024-02-27 23:15:00,0
657,2024-02-27 23:16:00,10
658,2024-02-27 23:18:00,0
659,2024-02-27 23:19:00,0
660,2024-02-27 23:20:00,0
661,2024-02-27 23:21:00,0
662,2024-02-27 23:22:00,39
663,2024-02-27 23:23:00,5
664,2024-02-27 23:24:00,0
665,2024-02-27 23:25:00,14
666,2024-02-27 23:26:00,0
667,2024-02-27 23:27:00,16
668,2024-02-27 23:28:00,0
669,2024-02-27 23:29:00,0
670,2024-02-27 23:30:00,0
671,2024-02-27 23:31:00,0
672,2024-02-27 23:32:00,8
673,2024-02-27 23:33:00,0
674,2024-02-27 23:34:00,0
675,2024-02-27 23:35:00,0
676,2024-02-27 23:36:00,0
677,2024-02-27 23:37:00,4
678,2024-02-27 23:38:00,0
679,2024-02-27 23:39:00,0
680,2024-02-27 23:40:00,0
681,2024-02-27 23:41:00,0
682,2024-02-27 23:42:00,5
683,2024-02-27 23:43:00,0
684,2024-02-27 23:44:00,0
685,2024-02-27 23:45:00,0
686,2024-02-27 23:46:00,0
687,2024-02-27 23:47:00,0
688,2024-02-27 23:50:00,0
689,2024-02-27 23:51:00,0
690,2024-02-27 23:52:00,8
691,2024-02-27 23:53:00,8
692,2024-02-27 23:54:00,6
693,2024-02-27 23:56:00,0
694,2024-02-27 23:57:00,0
695,2024-02-27 23:58:00,0
696,2024-02-27 23:59:00,0
697,2024-02-28 00:00:00,0
698,2024-02-28 00:01:00,71
699,2024-02-28 00:02:00,0
700,2024-02-28 00:03:00,0
701,2024-02-28 00:04:00,0
702,2024-02-28 00:05:00,13
703,2024-02-28 00:06:00,0
704,2024-02-28 00:07:00,0
705,2024-02-28 00:10:00,0
706,2024-02-28 00:11:00,0
707,2024-02-28 00:12:00,0
708,2024-02-28 00:13:00,11
709,2024-02-28 00:14:00,0
710,2024-02-28 00:15:00,7
711,2024-02-28 00:16:00,0
712,2024-02-28 00:17:00,0
713,2024-02-28 00:18:00,42
714,2024-02-28 00:19:00,0
715,2024-02-28 00:22:00,0
716,2024-02-28 00:23:00,0
717,2024-02-28 00:24:00,0
718,2024-02-28 00:29:00,0
719,2024-02-28 00:30:00,0
720,2024-02-28 00:33:00,0
721,2024-02-28 00:37:00,9
722,2024-02-28 00:38:00,0
723,2024-02-28 00:39:00,0
724,2024-02-28 00:40:00,0
725,2024-02-28 00:41:00,10
726,2024-02-28 00:42:00,8
727,2024-02-28 00:43:00,7
728,2024-02-28 00:44:00,18
729,2024-02-28 00:45:00,0
730,2024-02-28 00:46:00,0
731,2024-02-28 00:47:00,0
732,2024-02-28 00:48:00,0
733,2024-02-28 00:49:00,0
734,2024-02-28 00:50:00,0
735,2024-02-28 00:51:00,0
736,2024-02-28 00:52:00,0
737,2024-02-28 00:53:00,0
738,2024-02-28 00:54:00,0
739,2024-02-28 00:55:00,0
740,2024-02-28 00:56:00,0
741,2024-02-28 00:57:00,0
742,2024-02-28 00:58:00,0
743,2024-02-28 00:59:00,0
744,2024-02-28 01:00:00,59
745,2024-02-28 01:01:00,87
746,2024-02-28 01:02:00,87
747,2024-02-28 01:03:00,111
748,2024-02-28 01:04:00,109
749,2024-02-28 01:05:00,106
750,2024-02-28 01:06:00,75
751,2024-02-28 01:07:00,58
752,2024-02-28 01:08:00,12
753,2024-02-28 01:09:00,14
754,2024-02-28 01:10:00,0
755,2024-02-28 01:11:00,0
756,2024-02-28 01:12:00,0
757,2024-02-28 01:13:00,0
758,2024-02-28 01:14:00,0
759,2024-02-28 01:15:00,0
760,2024-02-28 01:16:00,0
761,2024-02-28 01:17:00,0
762,2024-02-28 01:18:00,0
763,2024-02-28 01:19:00,0
764,2024-02-28 01:21:00,0
765,2024-02-28 01:22:00,9
766,2024-02-28 01:23:00,7
767,2024-02-28 01:37:00,0
768,2024-02-28 01:39:00,0
769,2024-02-28 01:41:00,0
770,2024-02-28 02:09:00,0
771,2024-02-28 02:19:00,0
772,2024-02-28 02:42:00,11
773,2024-02-28 02:58:00,0
774,2024-02-28 04:33:00,0
775,2024-02-28 07:47:00,20
776,2024-02-28 07:48:00,0
777,2024-02-28 07:55:00,0
778,2024-02-28 08:23:00,0
779,2024-02-28 08:34:00,0
780,2024-02-28 08:57:00,0
781,2024-02-28 09:00:00,7
782,2024-02-28 09:01:00,0
783,2024-02-28 09:03:00,7
784,2024-02-28 09:04:00,0
785,2024-02-28 09:05:00,0
786,2024-02-28 09:09:00,0
787,2024-02-28 09:10:00,9
788,2024-02-28 09:32:00,0
789,2024-02-28 09:40:00,0
790,2024-02-28 10:06:00,6
791,2024-02-28 10:07:00,0
792,2024-02-28 10:08:00,0
793,2024-02-28 10:09:00,16
794,2024-02-28 10:30:00,0
795,2024-02-28 10:33:00,0
796,2024-02-28 10:35:00,0
797,2024-02-28 10:47:00,0
798,2024-02-28 10:48:00,0
799,2024-02-28 10:50:00,0
800,2024-02-28 10:51:00,0
801,2024-02-28 11:22:00,0
802,2024-02-28 11:28:00,0
803,2024-02-28 11:43:00,0
804,2024-02-28 11:45:00,0
805,2024-02-28 12:11:00,0
806,2024-02-28 12:13:00,0
807,2024-02-28 12:14:00,0
808,2024-02-28 12:15:00,0
809,2024-02-28 12:16:00,0
810,2024-02-28 12:41:00,0
811,2024-02-28 12:52:00,13
812,2024-02-28 12:53:00,2
813,2024-02-28 12:54:00,4
814,2024-02-28 12:55:00,9
815,2024-02-28 12:56:00,0
816,2024-02-28 12:57:00,9
817,2024-02-28 12:58:00,0
818,2024-02-28 12:59:00,0
819,2024-02-28 13:00:00,12
820,2024-02-28 13:01:00,14
821,2024-02-28 13:02:00,0
822,2024-02-28 13:03:00,0
823,2024-02-28 13:04:00,11
824,2024-02-28 13:05:00,0
825,2024-02-28 13:06:00,0
826,2024-02-28 13:07:00,7
827,2024-02-28 13:08:00,0
828,2024-02-28 13:09:00,25
829,2024-02-28 13:10:00,7
830,2024-02-28 13:11:00,0
831,2024-02-28 13:12:00,0
832,2024-02-28 13:13:00,0
833,2024-02-28 13:14:00,0
834,2024-02-28 13:15:00,0
835,2024-02-28 13:16:00,0
836,2024-02-28 13:17:00,0
837,2024-02-28 13:18:00,8
838,2024-02-28 13:19:00,0
839,2024-02-28 13:20:00,45
840,2024-02-28 13:21:00,17
841,2024-02-28 13:22:00,27
842,2024-02-28 13:23:00,0
843,2024-02-28 13:24:00,4
844,2024-02-28 13:25:00,5
845,2024-02-28 13:26:00,30
846,2024-02-28 13:27:00,16
847,2024-02-28 13:28:00,3
848,2024-02-28 13:29:00,0
849,2024-02-28 13:30:00,0
850,2024-02-28 13:31:00,0
851,2024-02-28 13:32:00,0
852,2024-02-28 13:33:00,0
853,2024-02-28 13:34:00,0
854,2024-02-28 13:35:00,0
855,2024-02-28 13:36:00,0
856,2024-02-28 13:37:00,0
857,2024-02-28 13:38:00,0
858,2024-02-28 13:39:00,0
859,2024-02-28 13:40:00,0
860,2024-02-28 13:41:00,0
861,2024-02-28 13:42:00,0
862,2024-02-28 13:43:00,0
863,2024-02-28 13:44:00,0
864,2024-02-28 13:45:00,0
865,2024-02-28 13:46:00,0
866,2024-02-28 13:47:00,0
867,2024-02-28 13:48:00,0
868,2024-02-28 13:49:00,0
869,2024-02-28 13:50:00,0
870,2024-02-28 13:51:00,0
871,2024-02-28 13:52:00,0
872,2024-02-28 13:53:00,0
873,2024-02-28 13:54:00,0
874,2024-02-28 13:55:00,0
875,2024-02-28 13:56:00,0
876,2024-02-28 13:57:00,0
877,2024-02-28 13:58:00,0
878,2024-02-28 13:59:00,0
879,2024-02-28 14:00:00,0
880,2024-02-28 14:01:00,0
881,2024-02-28 14:02:00,0
882,2024-02-28 14:03:00,0
883,2024-02-28 14:04:00,0
884,2024-02-28 14:05:00,0
885,2024-02-28 14:06:00,0
886,2024-02-28 14:07:00,0
887,2024-02-28 14:08:00,0
888,2024-02-28 14:09:00,0
889,2024-02-28 14:10:00,20
890,2024-02-28 14:11:00,15
891,2024-02-28 14:12:00,0
892,2024-02-28 14:13:00,0
893,2024-02-28 14:14:00,0
894,2024-02-28 14:15:00,0
895,2024-02-28 14:16:00,0
896,2024-02-28 14:17:00,0
897,2024-02-28 14:18:00,44
898,2024-02-28 14:19:00,0
899,2024-02-28 14:20:00,0
900,2024-02-28 14:21:00,0
901,2024-02-28 14:22:00,18
902,2024-02-28 14:23:00,0
903,2024-02-28 14:24:00,0
904,2024-02-28 14:25:00,0
905,2024-02-28 14:26:00,0
906,2024-02-28 14:27:00,0
907,2024-02-28 14:28:00,0
908,2024-02-28 14:29:00,0
909,2024-02-28 14:30:00,0
910,2024-02-28 14:31:00,0
911,2024-02-28 14:32:00,0
912,2024-02-28 14:33:00,0
913,2024-02-28 14:34:00,0
914,2024-02-28 14:35:00,0
915,2024-02-28 14:36:00,0
916,2024-02-28 14:37:00,0
917,2024-02-28 14:38:00,0
918,2024-02-28 14:39:00,0
919,2024-02-28 14:40:00,0
920,2024-02-28 14:41:00,0
921,2024-02-28 14:42:00,0
922,2024-02-28 14:43:00,0
923,2024-02-28 14:44:00,0
924,2024-02-28 14:45:00,0
925,2024-02-28 14:46:00,0
926,2024-02-28 14:47:00,0
927,2024-02-28 14:48:00,0
928,2024-02-28 14:49:00,0
929,2024-02-28 14:50:00,0
930,2024-02-28 14:51:00,0
931,2024-02-28 14:52:00,0
932,2024-02-28 14:53:00,0
933,2024-02-28 14:54:00,0
934,2024-02-28 14:55:00,0
935,2024-02-28 14:56:00,0
936,2024-02-28 14:57:00,0
937,2024-02-28 14:58:00,0
938,2024-02-28 14:59:00,0
939,2024-02-28 15:00:00,0
940,2024-02-28 15:01:00,0
941,2024-02-28 15:02:00,0
942,2024-02-28 15:03:00,0
943,2024-02-28 15:04:00,0
944,2024-02-28 15:05:00,0
945,2024-02-28 15:06:00,0
946,2024-02-28 15:07:00,0
947,2024-02-28 15:08:00,0
948,2024-02-28 15:09:00,0
949,2024-02-28 15:10:00,0
950,2024-02-28 15:11:00,0
951,2024-02-28 15:12:00,0
952,2024-02-28 15:13:00,0
953,2024-02-28 15:14:00,0
954,2024-02-28 15:15:00,0
955,2024-02-28 15:16:00,0
956,2024-02-28 15:17:00,0
957,2024-02-28 15:18:00,0
958,2024-02-28 15:19:00,0
959,2024-02-28 15:20:00,0
960,2024-02-28 15:21:00,0
961,2024-02-28 15:22:00,0
962,2024-02-28 15:23:00,0
963,2024-02-28 15:24:00,0
964,2024-02-28 15:25:00,0
965,2024-02-28 15:26:00,0
966,2024-02-28 15:27:00,0
967,2024-02-28 15:28:00,0
968,2024-02-28 15:29:00,0
969,2024-02-28 15:30:00,0
970,2024-02-28 15:31:00,0
971,2024-02-28 15:32:00,0
972,2024-02-28 15:33:00,7
973,2024-02-28 15:34:00,0
974,2024-02-28 15:35:00,9
975,2024-02-28 15:36:00,33
976,2024-02-28 15:37:00,49
977,2024-02-28 15:38:00,28
978,2024-02-28 15:39:00,0
979,2024-02-28 15:40:00,0
980,2024-02-28 15:41:00,46
981,2024-02-28 15:42:00,0
982,2024-02-28 15:43:00,0
983,2024-02-28 15:44:00,25
984,2024-02-28 15:45:00,14
985,2024-02-28 15:46:00,0
986,2024-02-28 15:47:00,0
987,2024-02-28 15:48:00,0
988,2024-02-28 15:49:00,0
989,2024-02-28 15:50:00,0
990,2024-02-28 15:51:00,0
991,2024-02-28 15:52:00,0
992,2024-02-28 15:53:00,0
993,2024-02-28 15:54:00,0
994,2024-02-28 15:55:00,0
995,2024-02-28 15:56:00,0
996,2024-02-28 15:57:00,0
997,2024-02-28 15:58:00,0
998,2024-02-28 15:59:00,0
999,2024-02-28 16:00:00,0
1000,2024-02-28 16:01:00,0
1001,2024-02-28 16:02:00,0
1002,2024-02-28 16:03:00,0
1003,2024-02-28 16:04:00,0
1004,2024-02-28 16:05:00,0
1005,2024-02-28 16:06:00,19
1006,2024-02-28 16:07:00,16
1007,2024-02-28 16:08:00,0
1008,2024-02-28 16:09:00,44
1009,2024-02-28 16:10:00,0
1010,2024-02-28 16:11:00,0
1011,2024-02-28 16:12:00,0
1012,2024-02-28 16:13:00,0
1013,2024-02-28 16:14:00,0
1014,2024-02-28 16:15:00,16
1015,2024-02-28 16:16:00,64
1016,2024-02-28 16:17:00,78
1017,2024-02-28 16:18:00,45
1018,2024-02-28 16:19:00,102
1019,2024-02-28 16:20:00,33
1020,2024-02-28 16:21:00,0
1021,2024-02-28 16:22:00,0
1022,2024-02-28 16:23:00,58
1023,2024-02-28 16:24:00,98
1024,2024-02-28 16:25:00,51
1025,2024-02-28 16:26:00,82
1026,2024-02-28 16:27:00,39
1027,2024-02-28 16:28:00,0
1028,2024-02-28 16:29:00,0
1029,2024-02-28 16:30:00,11
1030,2024-02-28 16:31:00,0
1031,2024-02-28 16:32:00,0
1032,2024-02-28 16:33:00,0
1033,2024-02-28 16:34:00,0
1034,2024-02-28 16:35:00,0
1035,2024-02-28 16:36:00,0
1036,2024-02-28 16:37:00,0
1037,2024-02-28 16:38:00,0
1038,2024-02-28 16:39:00,0
1039,2024-02-28 16:40:00,0
1040,2024-02-28 16:41:00,0
1041,2024-02-28 16:42:00,0
1042,2024-02-28 16:43:00,0
1043,2024-02-28 16:44:00,0
1044,2024-02-28 16:45:00,0
1045,2024-02-28 16:46:00,0
1046,2024-02-28 16:47:00,0
1047,2024-02-28 16:48:00,0
1048,2024-02-28 16:49:00,0
1049,2024-02-28 16:50:00,38
1050,2024-02-28 16:51:00,0
1051,2024-02-28 16:52:00,9
1052,2024-02-28 16:53:00,0
1053,2024-02-28 16:54:00,0
1054,2024-02-28 16:55:00,0
1055,2024-02-28 16:56:00,0
1056,2024-02-28 16:57:00,0
1057,2024-02-28 16:58:00,0
1058,2024-02-28 16:59:00,0
1059,2024-02-28 17:00:00,5
1060,2024-02-28 17:01:00,0
1061,2024-02-28 17:02:00,0
1062,2024-02-28 17:03:00,0
1063,2024-02-28 17:04:00,0
1064,2024-02-28 17:05:00,0
1065,2024-02-28 17:06:00,0
1066,2024-02-28 17:07:00,0
1067,2024-02-28 17:08:00,0
1068,2024-02-28 17:09:00,0
1069,2024-02-28 17:10:00,0
1070,2024-02-28 17:11:00,0
1071,2024-02-28 17:12:00,0
1072,2024-02-28 17:13:00,0
1073,2024-02-28 17:14:00,4
1074,2024-02-28 17:15:00,0
1075,2024-02-28 17:16:00,0
1076,2024-02-28 17:17:00,0
1077,2024-02-28 17:18:00,0
1078,2024-02-28 17:19:00,0
1079,2024-02-28 17:20:00,0
1080,2024-02-28 17:21:00,0
1081,2024-02-28 17:22:00,10
1082,2024-02-28 17:23:00,36
1083,2024-02-28 17:24:00,27
1084,2024-02-28 17:25:00,0
1085,2024-02-28 17:26:00,0
1086,2024-02-28 17:27:00,0
1087,2024-02-28 17:28:00,0
1088,2024-02-28 17:29:00,0
1089,2024-02-28 17:30:00,0
1090,2024-02-28 17:31:00,18
1091,2024-02-28 17:32:00,108
1092,2024-02-28 17:33:00,112
1093,2024-02-28 17:34:00,10
1094,2024-02-28 17:35:00,12
1095,2024-02-28 17:36:00,97
1096,2024-02-28 17:37:00,109
1097,2024-02-28 17:38:00,46
1098,2024-02-28 17:39:00,0
1099,2024-02-28 17:40:00,0
1100,2024-02-28 17:41:00,0
1101,2024-02-28 17:42:00,0
1102,2024-02-28 17:43:00,0
1103,2024-02-28 17:44:00,0
1104,2024-02-28 17:45:00,0
1105,2024-02-28 17:46:00,0
1106,2024-02-28 17:47:00,0
1107,2024-02-28 17:48:00,0
1108,2024-02-28 17:49:00,0
1109,2024-02-28 17:50:00,0
1110,2024-02-28 17:51:00,0
1111,2024-02-28 17:52:00,0
1112,2024-02-28 17:53:00,0
1113,2024-02-28 17:54:00,0
1114,2024-02-28 17:55:00,0
1115,2024-02-28 17:56:00,0
1116,2024-02-28 17:57:00,0
1117,2024-02-28 17:58:00,6
1118,2024-02-28 17:59:00,0
1119,2024-02-28 18:00:00,0
1120,2024-02-28 18:01:00,0
1121,2024-02-28 18:02:00,0
1122,2024-02-28 18:03:00,0
1123,2024-02-28 18:04:00,0
1124,2024-02-28 18:05:00,0
1125,2024-02-28 18:06:00,0
1126,2024-02-28 18:07:00,0
1127,2024-02-28 18:08:00,0
1128,2024-02-28 18:09:00,0
1129,2024-02-28 18:10:00,6
1130,2024-02-28 18:11:00,0
1131,2024-02-28 18:12:00,0
1132,2024-02-28 18:13:00,0
1133,2024-02-28 18:14:00,0
1134,2024-02-28 18:15:00,0
1135,2024-02-28 18:16:00,0
1136,2024-02-28 18:17:00,0
1137,2024-02-28 18:18:00,0
1138,2024-02-28 18:19:00,0
1139,2024-02-28 18:21:00,0
1140,2024-02-28 18:22:00,0
1141,2024-02-28 18:23:00,0
1142,2024-02-28 18:24:00,0
1143,2024-02-28 18:25:00,0
1144,2024-02-28 18:26:00,0
1145,2024-02-28 18:27:00,0
1146,2024-02-28 18:28:00,0
1147,2024-02-28 18:29:00,0
1148,2024-02-28 18:30:00,0
1149,2024-02-28 18:31:00,0
1150,2024-02-28 18:32:00,0
1151,2024-02-28 18:33:00,0
1152,2024-02-28 18:34:00,0
1153,2024-02-28 18:35:00,0
1154,2024-02-28 18:36:00,0
1155,2024-02-28 18:37:00,0
1156,2024-02-28 18:38:00,0
1157,2024-02-28 18:39:00,0
1158,2024-02-28 18:40:00,0
1159,2024-02-28 18:41:00,0
1160,2024-02-28 18:42:00,0
1161,2024-02-28 18:43:00,0
1162,2024-02-28 18:44:00,0
1163,2024-02-28 18:45:00,0
1164,2024-02-28 18:46:00,0
1165,2024-02-28 18:49:00,0
1166,2024-02-28 18:50:00,0
1167,2024-02-28 18:51:00,0
1168,2024-02-28 18:52:00,0
1169,2024-02-28 18:53:00,0
1170,2024-02-28 18:54:00,0
1171,2024-02-28 18:55:00,0
1172,2024-02-28 18:56:00,0
1173,2024-02-28 18:57:00,0
1174,2024-02-28 18:58:00,0
1175,2024-02-28 18:59:00,0
1176,2024-02-28 19:00:00,0
1177,2024-02-28 19:01:00,0
1178,2024-02-28 19:02:00,0
1179,2024-02-28 19:03:00,0
1180,2024-02-28 19:04:00,0
1181,2024-02-28 19:05:00,0
1182,2024-02-28 19:06:00,0
1183,2024-02-28 19:07:00,0
1184,2024-02-28 19:08:00,0
1185,2024-02-28 19:09:00,0
1186,2024-02-28 19:10:00,0
1187,2024-02-28 19:11:00,0
1188,2024-02-28 19:12:00,0
1189,2024-02-28 19:13:00,0
1190,2024-02-28 19:14:00,0
1191,2024-02-28 19:15:00,0
1192,2024-02-28 19:16:00,73
1193,2024-02-28 19:17:00,77
1194,2024-02-28 19:18:00,53
1195,2024-02-28 19:19:00,62
1196,2024-02-28 19:20:00,68
1197,2024-02-28 19:21:00,4
1198,2024-02-28 19:22:00,0
1199,2024-02-28 19:23:00,0
1200,2024-02-28 19:24:00,0
1201,2024-02-28 19:25:00,18
1202,2024-02-28 19:26:00,0
1203,2024-02-28 19:27:00,0
1204,2024-02-28 19:28:00,0
1205,2024-02-28 19:29:00,13
1206,2024-02-28 19:30:00,30
1207,2024-02-28 19:31:00,20
1208,2024-02-28 19:33:00,0
1209,2024-02-28 19:34:00,16
1210,2024-02-28 19:35:00,0
1211,2024-02-28 19:36:00,9
1212,2024-02-28 19:37:00,0
1213,2024-02-28 19:38:00,0
1214,2024-02-28 19:39:00,14
1215,2024-02-28 19:40:00,0
1216,2024-02-28 19:41:00,0
1217,2024-02-28 19:42:00,0
